20051117_37042_0400_PP 1
20051117_37051_0400_PP 1
20051117_37078_0400_PP 1
20051117_37100_0400_PP 1
20051117_37130_0400_PP 1
20051117_37155_0400_PP 1
20051117_37185_0400_PP 1
20051117_37213_0400_PP 1
20051117_37232_0400_PP 1
20051117_37321_0400_PP 1
20051130_53586_0400_PP 1
20051130_53623_0400_PP 1
20051130_53663_0400_PP 1
20051130_53991_0400_PP 1
20051130_54030_0400_PP 1
20051130_54077_0400_PP 1
20051130_54121_0400_PP 1
20051130_54257_0400_PP 1
20051130_54301_0400_PP 1
20051130_54323_0400_PP 1
20051130_54333_0400_PP 1
20051130_54364_0400_PP 1
20051130_54401_0400_PP 1
20051130_54476_0400_PP 1
20051130_54498_0400_PP 1
20051130_54595_0400_PP 1
20051130_54616_0400_PP 1
20051130_54802_0400_PP 1
20051130_54846_0400_PP 1
20051130_54943_0400_PP 1
20051130_54956_0400_PP 1
20051130_55004_0400_PP 1
20051130_55012_0400_PP 1
20051130_55037_0400_PP 1
20051130_55048_0400_PP 1
20051130_55074_0400_PP 1
20051130_55086_0400_PP 1
20051130_55107_0400_PP 1
20051130_55124_0400_PP 1
20051130_55160_0400_PP 1
20051130_55269_0400_PP 1
20051130_55311_0400_PP 1
20051130_55323_0400_PP 1
20051130_55381_0400_PP 1
20051130_55393_0400_PP 1
20051130_58716_0400_PP 1
20051130_58824_0400_PP 1
20051130_58874_0400_PP 1
20051130_58888_0400_PP 1
20051130_58921_0400_PP 1
20051130_58962_0400_PP 1
20051130_58998_0400_PP 1
20051130_59029_0400_PP 1
20051130_59092_0400_PP 1
20051130_59186_0400_PP 1
20051130_59284_0400_PP 1
20051130_59374_0400_PP 1
20051130_59404_0400_PP 1
20051130_59432_0400_PP 1
20051130_59457_0400_PP 1
20051130_59464_0400_PP 1
20051130_59749_0400_PP 1
20051130_59775_0400_PP 1
20051130_59793_0400_PP 1
20051130_59802_0400_PP 1
20051130_59825_0400_PP 1
20051130_59850_0400_PP 1
20051130_59869_0400_PP 1
20051130_59916_0400_PP 1
20051130_59930_0400_PP 1
20051130_59964_0400_PP 1
20051130_59993_0400_PP 1
20051130_60040_0400_PP 1
20051130_60066_0400_PP 1
20051130_60140_0400_PP 1
20051130_60186_0400_PP 1
20051130_60234_0400_PP 1
20051130_60448_0400_PP 1
20051130_60490_0400_PP 1
20051130_60532_0400_PP 1
20051130_60562_0400_PP 1
20051130_60585_0400_PP 1
20051130_60601_0400_PP 1
20051130_60630_0400_PP 1
20051130_60658_0400_PP 1
20051130_60691_0400_PP 1
20051130_60715_0400_PP 1
20051130_60740_0400_PP 1
20051130_60760_0400_PP 1
20051130_60794_0400_PP 1
20051130_60822_0400_PP 1
20051201_37312_0400_PP 1
20051201_37337_0400_PP 1
20051201_37362_0400_PP 1
20051201_37382_0400_PP 1
20051201_37390_0400_PP 1
20051201_37409_0400_PP 1
20051201_37462_0400_PP 1
20051201_37534_0400_PP 1
20051201_37557_0400_PP 1
20051201_38041_0400_PP 1
20051201_38081_0400_PP 1
20051201_38103_0400_PP 1
20051201_38137_0400_PP 1
20051201_38155_0400_PP 1
20051201_38164_0400_PP 1
20051201_38182_0400_PP 1
20051201_38199_0400_PP 1
20051201_38211_0400_PP 1
20051201_38246_0400_PP 1
20051201_38262_0400_PP 1
20051201_38280_0400_PP 1
20051201_38291_0400_PP 1
20051201_38321_0400_PP 1
20051201_38349_0400_PP 1
20051201_38411_0400_PP 1
20051201_38466_0400_PP 1
20051201_38475_0400_PP 1
20051201_38506_0400_PP 1
20051201_38537_0400_PP 1
20051205_57548_0400_PP 1
20051205_57651_0400_PP 1
20051205_57704_0400_PP 1
20051205_57723_0400_PP 1
20051205_57757_0400_PP 1
20051205_57780_0400_PP 1
20051205_57799_0400_PP 1
20051205_57809_0400_PP 1
20051205_57838_0400_PP 1
20051205_57879_0400_PP 1
20051205_57942_0400_PP 1
20051205_57988_0400_PP 1
20051205_58010_0400_PP 1
20051205_58037_0400_PP 1
20051205_58060_0400_PP 1
20051205_58080_0400_PP 1
20051205_58091_0400_PP 1
20051205_58109_0400_PP 1
20051205_58125_0400_PP 1
20051205_58150_0400_PP 1
20051205_58177_0400_PP 1
20051205_58354_0400_PP 1
20051205_58373_0400_PP 1
20051205_58409_0400_PP 1
20051205_58431_0400_PP 1
20051205_58458_0400_PP 1
20051205_58502_0400_PP 1
20051205_58577_0400_PP 1
20051205_58613_0400_PP 1
20051205_59240_0400_PP 1
20051205_59300_0400_PP 1
20051205_59337_0400_PP 1
20051205_59351_0400_PP 1
20051205_59367_0400_PP 1
20051205_59379_0400_PP 1
20051205_59510_0400_PP 1
20051205_59538_0400_PP 1
20051205_59617_0400_PP 1
20051205_59651_0400_PP 1
20051205_59702_0400_PP 1
20051205_59715_0400_PP 1
20051205_59738_0400_PP 1
20051205_59754_0400_PP 1
20051205_59804_0400_PP 1
20051205_59833_0400_PP 1
20051205_59858_0400_PP 1
20051205_59879_0400_PP 1
20051205_59901_0400_PP 1
20051205_59923_0400_PP 1
20051205_60093_0400_PP 1
20051205_60119_0400_PP 1
20051213_61406_0100_PP 1
20051213_61802_0100_PP 1
20051213_61892_0100_PP 1
20051213_61951_0100_PP 1
20051213_62251_0100_PP 1
20051213_62314_0100_PP 1
20051214_40529_0100_PP 1
20051214_40994_0100_PP 1
20051214_41055_0100_PP 1
20051214_42133_0100_PP 1
20051214_42197_0100_PP 1
20051214_42323_0100_PP 1
20051214_42363_0100_PP 1
20051214_51178_0100_PP 1
20051214_51211_0100_PP 1
20051214_51308_0100_PP 1
20051214_51342_0100_PP 1
20051214_52115_0100_PP 1
20051214_56242_0100_PP 1
20051214_56392_0100_PP 1
20051214_56438_0100_PP 1
20051214_56636_0100_PP 1
20051214_56688_0100_PP 1
20051214_57761_0100_PP 1
20051214_57817_0100_PP 1
20051216_43814_0200_PP 1
20051216_43913_0200_PP 1
20051216_44066_0200_PP 1
20051216_44092_0200_PP 1
20051216_44221_0200_PP 1
20051216_44252_0200_PP 1
20051216_44398_0200_PP 1
20051216_44420_0200_PP 1
20051216_44635_0200_PP 1
20051216_44660_0200_PP 1
20051216_44811_0200_PP 1
20051216_44832_0200_PP 1
20051216_45076_0200_PP 1
20051216_45478_0200_PP 1
20051216_45499_0200_PP 1
20051216_45595_0200_PP 1
20051216_45619_0200_PP 1
20051216_45781_0200_PP 1
20051216_45873_0200_PP 1
20051216_45992_0200_PP 1
20051216_46018_0200_PP 1
20051216_46156_0200_PP 1
20051216_46183_0200_PP 1
20051216_47514_0200_PP 1
20051216_47536_0200_PP 1
20060407_38711_0200_PP 1
20060407_38970_0200_PP 1
20060407_39155_0200_PP 1
20060407_39184_0200_PP 1
20060407_39306_0200_PP 1
20060407_39328_0200_PP 1
20060407_39402_0200_PP 1
20060407_39435_0200_PP 1
20060407_39546_0200_PP 1
20060407_39567_0200_PP 1
20060407_39667_0200_PP 1
20060407_39687_0200_PP 1
20060407_39761_0200_PP 1
20060407_39780_0200_PP 1
20060407_40740_0200_PP 1
20060407_40761_0200_PP 1
20060407_41149_0200_PP 1
20060407_41177_0200_PP 1
20060407_41312_0200_PP 1
20060407_41330_0200_PP 1
20060407_41980_0200_PP 1
20060407_42099_0200_PP 1
20060407_42133_0200_PP 1
20060407_42290_0200_PP 1
20060407_42308_0200_PP 1
20060407_43223_0200_PP 1
20060407_43258_0200_PP 1
20060407_43594_0200_PP 1
20060407_43618_0200_PP 1
20060407_43726_0200_PP 1
20060407_43746_0200_PP 1
20060407_43834_0200_PP 1
20060407_43856_0200_PP 1
20060407_44042_0200_PP 1
20060407_44061_0200_PP 1
20060407_44173_0200_PP 1
20060407_44192_0200_PP 1
20060407_44400_0200_PP 1
20060407_44422_0200_PP 1
20060407_44510_0200_PP 1
20060407_44529_0200_PP 1
20060407_44743_0200_PP 1
20060407_44766_0200_PP 1
20060407_44866_0200_PP 1
20060407_44889_0200_PP 1
20060407_45087_0200_PP 1
20060407_45107_0200_PP 1
20060407_45230_0200_PP 1
20060407_45247_0200_PP 1
20060407_45362_0200_PP 1
20060407_45379_0200_PP 1
20060407_45718_0200_PP 1
20060407_45737_0200_PP 1
20060407_45834_0200_PP 1
20060407_45852_0200_PP 1
20060407_45932_0200_PP 1
20060407_45949_0200_PP 1
20060407_46050_0200_PP 1
20060407_46070_0200_PP 1
20060407_46235_0200_PP 1
20060407_46257_0200_PP 1
20060410_39047_0200_PP 1
20060410_39075_0200_PP 1
20060410_39203_0200_PP 1
20060410_39229_0200_PP 1
20060410_39334_0200_PP 1
20060410_39476_0200_PP 1
20060410_39500_0200_PP 1
20060410_39586_0200_PP 1
20060410_39695_0200_PP 1
20060410_39726_0200_PP 1
20060410_39859_0200_PP 1
20060410_39879_0200_PP 1
20060410_39976_0200_PP 1
20060410_39994_0200_PP 1
20060410_40381_0200_PP 1
20060410_40403_0200_PP 1
20060410_40499_0200_PP 1
20060410_40633_0200_PP 1
20060410_40846_0200_PP 1
20060410_40953_0200_PP 1
20060410_40979_0200_PP 1
20060410_41077_0200_PP 1
20060410_41098_0200_PP 1
20060410_41209_0200_PP 1
20060410_41330_0200_PP 1
20060410_41603_0200_PP 1
20060410_41880_0200_PP 1
20060410_41901_0200_PP 1
20060410_43847_0200_PP 1
20060410_43868_0200_PP 1
20060410_43959_0200_PP 1
20060410_43979_0200_PP 1
20060410_44345_0200_PP 1
20060410_44364_0200_PP 1
20060410_44464_0200_PP 1
20060410_44504_0200_PP 1
20060410_44601_0200_PP 1
20060410_44770_0200_PP 1
20060410_44802_0200_PP 1
20060410_44934_0200_PP 1
20060410_45167_0200_PP 1
20060410_45188_0200_PP 1
20060410_47042_0200_PP 1
20060410_47186_0200_PP 1
20060411_58071_0200_PP 1
20060411_58392_0200_PP 1
20060411_58413_0200_PP 1
20060411_58469_0200_PP 1
20060411_58494_0200_PP 1
20060411_58550_0200_PP 1
20060411_58571_0200_PP 1
20060411_58644_0200_PP 1
20060411_58808_0200_PP 1
20060411_58829_0200_PP 1
20060411_58891_0200_PP 1
20060411_58913_0200_PP 1
20060411_60347_0200_PP 1
20060411_60368_0200_PP 1
20060411_60511_0200_PP 1
20060411_61029_0200_PP 1
20060411_61564_0200_PP 1
20060411_61702_0200_PP 1
20060411_61869_0200_PP 1
20060411_61901_0200_PP 1
20060411_62036_0200_PP 1
20060411_62058_0200_PP 1
20060411_62142_0200_PP 1
20060411_62162_0200_PP 1
20060412_51835_0200_PP 1
20060412_51860_0200_PP 1
20060412_52098_0200_PP 1
20060412_52351_0200_PP 1
20060412_52371_0200_PP 1
20060412_52425_0200_PP 1
20060412_52446_0200_PP 1
20060412_52606_0200_PP 1
20060412_57874_0200_PP 1
20060412_57952_0200_PP 1
20060412_57974_0200_PP 1
20060412_58032_0200_PP 1
20060412_58054_0200_PP 1
20060412_58137_0200_PP 1
20060412_58368_0200_PP 1
20060412_58723_0200_PP 1
20060412_58802_0200_PP 1
20060412_58819_0200_PP 1
20060412_59175_0200_PP 1
20060412_59196_0200_PP 1
20060412_59259_0200_PP 1
20060412_59338_0200_PP 1
20060412_59355_0200_PP 1
20060412_59423_0200_PP 1
20060412_60751_0200_PP 1
20060412_60773_0200_PP 1
20060412_61365_0200_PP 1
20060412_61383_0200_PP 1
20060412_61433_0200_PP 1
20060412_61450_0200_PP 1
20060412_61525_0200_PP 1
20060412_61665_0200_PP 1
20060522_43643_0100_PP 1
20060522_43758_0100_PP 1
20060522_45069_0100_PP 1
20060522_45111_0100_PP 1
20060522_45777_0100_PP 1
20060522_45796_0100_PP 1
20060522_45853_0100_PP 1
20060522_45873_0100_PP 1
20060522_46104_0100_PP 1
20060522_46149_0100_PP 1
20060522_46379_0100_PP 1
20060522_46400_0100_PP 1
20060522_46454_0100_PP 1
20060523_42953_0100_PP 1
20060523_43105_0100_PP 1
20060523_43123_0100_PP 1
20060523_43248_0100_PP 1
20060523_43333_0100_PP 1
20060523_43354_0100_PP 1
20060523_45300_0100_PP 1
20060523_45316_0100_PP 1
20060523_45449_0100_PP 1
20060523_45467_0100_PP 1
20060523_45524_0100_PP 1
20060523_45548_0100_PP 1
20060523_47987_0100_PP 1
20060523_48005_0100_PP 1
20060523_48136_0100_PP 1
20060523_48161_0100_PP 1
20060523_48357_0100_PP 1
20060523_48406_0100_PP 1
20060523_48591_0100_PP 1
20060523_48643_0100_PP 1
20060523_48659_0100_PP 1
20060523_48709_0100_PP 1
20060523_48728_0100_PP 1
20060523_48890_0100_PP 1
20060523_48931_0100_PP 1
20060523_49100_0100_PP 1
20060523_49120_0100_PP 1
20060523_49176_0100_PP 1
20060523_49191_0100_PP 1
20060523_49449_0100_PP 1
20060523_49515_0100_PP 1
20060523_49573_0100_PP 1
20060523_49591_0100_PP 1
20060523_49663_0100_PP 1
20060523_49681_0100_PP 1
20060523_49726_0100_PP 1
20060523_49745_0100_PP 1
20060523_50153_0100_PP 1
20060523_50325_0100_PP 1
20060523_50342_0100_PP 1
20060523_50616_0100_PP 1
20060523_50631_0100_PP 1
20060529_56013_0100_PP 1
20060529_56039_0100_PP 1
20060529_56420_0100_PP 1
20060529_56442_0100_PP 1
20060529_56563_0100_PP 1
20060529_56592_0100_PP 1
20060529_56948_0100_PP 1
20060529_56968_0100_PP 1
20060529_57261_0100_PP 1
20060529_57287_0100_PP 1
20060529_57351_0100_PP 1
20060529_57372_0100_PP 1
20060530_51254_0100_PP 1
20060530_51279_0100_PP 1
20060530_53042_0100_PP 1
20060530_53062_0100_PP 1
20060530_53132_0100_PP 1
20060530_53152_0100_PP 1
20060530_53597_0100_PP 1
20060530_53617_0100_PP 1
20060530_53742_0100_PP 1
20060530_53761_0100_PP 0
20060530_53816_0100_PP 1
20060530_53836_0100_PP 1
20060530_53928_0100_PP 0
20060530_53954_0100_PP 1
20060530_54485_0100_PP 1
20060530_55180_0100_PP 1
20060530_55607_0100_PP 1
20060530_55628_0100_PP 1
20051020_43832_0100_PP 1
20051020_44782_0100_PP 1
20051020_55701_0100_PP 1
20051020_56592_0100_PP 1
20051020_61998_0100_PP 1
20051020_62014_0100_PP 0
20051020_62461_0100_PP 1
20051020_63337_0100_PP 1
20051020_63936_0100_PP 1
20051020_64945_0100_PP 1
20051020_64993_0100_PP 1
20051021_36380_0100_PP 1
20051021_39661_0100_PP 1
20051116_43954_0400_PP 1
20051116_43995_0400_PP 1
20051116_44026_0400_PP 1
20051116_44051_0400_PP 1
20051116_44070_0400_PP 1
20051116_44083_0400_PP 1
20051116_44126_0400_PP 1
20051116_44482_0400_PP 1
20051116_44586_0400_PP 1
20051116_44615_0400_PP 1
20051116_44648_0400_PP 1
20051116_44690_0400_PP 1
20051116_44718_0400_PP 1
20051116_44750_0400_PP 1
20051116_44785_0400_PP 1
20051116_44804_0400_PP 1
20051116_44816_0400_PP 1
20051202_36970_0400_PP 1
20051202_37003_0400_PP 1
20051202_37011_0400_PP 1
20051202_37162_0400_PP 1
20051202_37199_0400_PP 1
20051202_37227_0400_PP 1
20051202_37349_0400_PP 1
20051202_38513_0400_PP 1
20051202_39630_0400_PP 1
20051202_39708_0400_PP 1
20051202_39797_0400_PP 1
20051202_41076_0400_PP 1
20051202_41143_0400_PP 1
20051202_48232_0400_PP 1
20051202_48264_0400_PP 1
20051202_48287_0400_PP 1
20051202_48310_0400_PP 1
20051202_48329_0400_PP 1
20051202_48393_0400_PP 1
20051202_48421_0400_PP 1
20051202_48443_0400_PP 1
20051202_48575_0400_PP 1
20051202_48586_0400_PP 1
20051207_54614_0400_PP 1
20051207_55266_0400_PP 1
20051207_62252_0400_PP 1
20051207_62266_0400_PP 1
20051207_62275_0400_PP 1
20051207_62320_0400_PP 1
20051212_36525_0400_PP 1
20051212_36548_0400_PP 1
20051213_62518_0100_PP 1
20051213_62572_0100_PP 1
20051214_40767_0100_PP 1
20051214_51469_0100_PP 1
20051216_45100_0200_PP 1
20051216_45375_0200_PP 1
20051216_45899_0200_PP 1
20060119_41191_0200_PP 1
20060407_40937_0200_PP 1
20060407_40957_0200_PP 1
20060407_45592_0200_PP 1
20060410_39355_0200_PP 1
20060410_39606_0200_PP 1
20060410_40254_0200_PP 1
20060410_40274_0200_PP 1
20060410_40481_0200_PP 1
20060410_40830_0200_PP 1
20060410_41626_0200_PP 1
20060410_41767_0200_PP 1
20060410_44953_0200_PP 1
20060410_46893_0200_PP 1
20060410_47016_0200_PP 1
20060410_47166_0200_PP 1
20060410_47331_0200_PP 1
20060411_57962_0200_PP 1
20060411_57986_0200_PP 1
20060411_58051_0200_PP 1
20060411_58155_0200_PP 1
20060411_58718_0200_PP 1
20060411_58736_0200_PP 1
20060411_58971_0200_PP 1
20060411_58993_0200_PP 1
20060411_60028_0200_PP 1
20060411_60283_0200_PP 1
20060411_60533_0200_PP 1
20060411_61060_0200_PP 1
20060411_61548_0200_PP 1
20060411_61687_0200_PP 1
20060411_61952_0200_PP 1
20060411_61979_0200_PP 1
20060411_62228_0200_PP 1
20060411_62250_0200_PP 1
20060412_51656_0200_PP 1
20060412_51775_0200_PP 1
20060412_52587_0200_PP 1
20060412_52758_0200_PP 1
20060412_52840_0200_PP 1
20060412_52978_0200_PP 1
20060412_52997_0200_PP 1
20060412_57846_0200_PP 1
20060412_58171_0200_PP 1
20060412_58387_0200_PP 1
20060412_58668_0200_PP 1
20060412_58747_0200_PP 1
20060412_58945_0200_PP 1
20060412_58965_0200_PP 1
20060412_59037_0200_PP 1
20060412_59100_0200_PP 1
20060412_59400_0200_PP 1
20060412_59636_0200_PP 1
20060412_59658_0200_PP 1
20060412_60337_0200_PP 1
20060412_60396_0200_PP 1
20060412_60475_0200_PP 1
20060412_60573_0200_PP 1
20060412_61251_0200_PP 1
20060412_61299_0200_PP 1
20060412_61316_0200_PP 1
20060412_61593_0200_PP 1
20060412_61615_0200_PP 1
20060412_61681_0200_PP 1
20060412_63009_0200_PP 1
20060412_63032_0200_PP 1
20060412_63088_0200_PP 1
20060412_63104_0200_PP 1
20060522_45402_0100_PP 1
20060522_45935_0100_PP 1
20060522_45967_0100_PP 1
20060523_43016_0100_PP 1
20060523_48425_0100_PP 1
20060523_48816_0100_PP 1
20060523_50408_0100_PP 1
20060530_54718_0100_PP 1
20060530_55203_0100_PP 1
20060530_55370_0100_PP 1
20060530_55390_0100_PP 1
20060530_55451_0100_PP 1
20060530_55468_0100_PP 1
20051020_43882_0100_PP 1
20051020_44901_0100_PP 1
20051020_44923_0100_PP 1
20051020_45004_0100_PP 1
20051020_62577_0100_PP 1
20051020_62615_0100_PP 1
20051020_62878_0100_PP 1
20051020_63711_0100_PP 1
20051020_63829_0100_PP 1
20051021_40180_0100_PP 0
20051021_40248_0100_PP 1
20051021_58178_0100_PP 1
20051021_58388_0100_PP 1
20051116_54343_0400_PP 1
20051116_54429_0400_PP 1
20051116_54454_0400_PP 1
20051116_54484_0400_PP 1
20051116_54587_0400_PP 1
20051116_54642_0400_PP 1
20051116_54663_0400_PP 1
20051116_54692_0400_PP 1
20051116_54825_0400_PP 1
20051116_54832_0400_PP 1
20051116_54839_0400_PP 1
20051116_54865_0400_PP 1
20051116_55573_0400_PP 1
20051116_55593_0400_PP 1
20051116_55617_0400_PP 1
20051116_55643_0400_PP 1
20051116_55649_0400_PP 1
20051116_55656_0400_PP 1
20051202_51488_0400_PP 1
20051202_51518_0400_PP 1
20051202_51574_0400_PP 1
20051202_51599_0400_PP 1
20051202_51616_0400_PP 1
20051202_51655_0400_PP 1
20051202_51677_0400_PP 1
20051202_54197_0400_PP 1
20051202_54208_0400_PP 1
20051202_54477_0400_PP 1
20051202_54498_0400_PP 1
20051202_54547_0400_PP 1
20051202_54576_0400_PP 1
20051202_54783_0400_PP 1
20051202_55457_0400_PP 1
20051202_55484_0400_PP 1
20051202_55525_0400_PP 1
20051202_55562_0400_PP 1
20051202_55582_0400_PP 1
20051202_55626_0400_PP 1
20051202_55650_0400_PP 1
20051202_55669_0400_PP 1
20051202_55697_0400_PP 1
20051202_55735_0400_PP 1
20051202_55742_0400_PP 1
20051202_55767_0400_PP 1
20051202_55777_0400_PP 1
20051202_55797_0400_PP 1
20051202_55816_0400_PP 1
20051202_55834_0400_PP 1
20051202_55846_0400_PP 1
20051202_55869_0400_PP 1
20051202_55883_0400_PP 1
20051202_55921_0400_PP 1
20051202_55944_0400_PP 1
20051202_55969_0400_PP 1
20051202_55984_0400_PP 1
20051202_56000_0400_PP 1
20051202_56012_0400_PP 1
20051202_56028_0400_PP 1
20051202_56050_0400_PP 1
20051208_39243_0400_PP 1
20051208_39254_0400_PP 1
20051208_39297_0400_PP 1
20051208_39404_0400_PP 1
20051208_39438_0400_PP 1
20051208_39462_0400_PP 1
20051208_39484_0400_PP 1
20051208_39498_0400_PP 1
20051208_39524_0400_PP 1
20051208_39532_0400_PP 1
20051208_39546_0400_PP 1
20051208_39572_0400_PP 1
20051212_36605_0400_PP 1
20051212_36640_0400_PP 1
20051212_37442_0400_PP 1
20051212_38000_0400_PP 1
20051212_38043_0400_PP 1
20051212_38076_0400_PP 1
20051212_38106_0400_PP 1
20051212_38130_0400_PP 1
20051212_38161_0400_PP 1
20051213_62046_0100_PP 1
20051213_62188_0100_PP 1
20051214_40361_0100_PP 1
20051214_40456_0100_PP 1
20051214_40596_0100_PP 1
20051214_40719_0100_PP 1
20051214_41289_0100_PP 1
20051214_41358_0100_PP 1
20051214_41582_0100_PP 1
20051214_50895_0100_PP 1
20051214_50933_0100_PP 1
20051214_51071_0100_PP 1
20051214_51442_0100_PP 1
20051214_52695_0100_PP 1
20051214_53168_0100_PP 1
20051214_56534_0100_PP 1
20051214_56565_0100_PP 1
20051214_57404_0100_PP 1
20051216_44939_0200_PP 1
20051216_44961_0200_PP 1
20051216_45351_0200_PP 1
20051216_45757_0200_PP 1
20051216_46847_0200_PP 1
20051216_47383_0200_PP 1
20051216_47420_0200_PP 1
20051216_47668_0200_PP 1
20051216_47703_0200_PP 1
20060407_40582_0200_PP 1
20060407_40624_0200_PP 1
20060407_41809_0200_PP 1
20060407_41831_0200_PP 1
20060407_41937_0200_PP 1
20060407_43460_0200_PP 1
20060407_44304_0200_PP 1
20060407_45477_0200_PP 1
20060407_45494_0200_PP 1
20060407_45611_0200_PP 1
20060407_46422_0200_PP 1
20060410_40146_0200_PP 1
20060410_40165_0200_PP 1
20060410_40605_0200_PP 1
20060410_41191_0200_PP 1
20060410_41356_0200_PP 1
20060410_41747_0200_PP 1
20060410_43675_0200_PP 1
20060410_43698_0200_PP 1
20060410_44106_0200_PP 1
20060410_44124_0200_PP 1
20060410_44224_0200_PP 1
20060410_44623_0200_PP 1
20060410_46874_0200_PP 1
20060410_47351_0200_PP 1
20060411_58134_0200_PP 1
20060411_58624_0200_PP 1
20060411_59062_0200_PP 1
20060411_59087_0200_PP 1
20060411_59176_0200_PP 1
20060411_59190_0200_PP 1
20060411_59549_0200_PP 1
20060411_59587_0200_PP 1
20060411_59638_0200_PP 1
20060411_59657_0200_PP 1
20060411_59728_0200_PP 1
20060411_59747_0200_PP 1
20060411_59941_0200_PP 1
20060411_60009_0200_PP 1
20060411_60263_0200_PP 1
20060411_60426_0200_PP 1
20060411_60446_0200_PP 1
20060411_61402_0200_PP 1
20060411_61419_0200_PP 1
20060411_61781_0200_PP 1
20060411_62319_0200_PP 1
20060412_51677_0200_PP 1
20060412_51746_0200_PP 1
20060412_51932_0200_PP 1
20060412_52020_0200_PP 1
20060412_52038_0200_PP 1
20060412_52122_0200_PP 1
20060412_52174_0200_PP 1
20060412_52194_0200_PP 1
20060412_52271_0200_PP 1
20060412_52668_0200_PP 1
20060412_52685_0200_PP 1
20060412_52777_0200_PP 1
20060412_52860_0200_PP 1
20060412_57650_0200_PP 1
20060412_58287_0200_PP 1
20060412_58314_0200_PP 1
20060412_58471_0200_PP 1
20060412_58497_0200_PP 1
20060412_58548_0200_PP 1
20060412_59012_0200_PP 1
20060412_59124_0200_PP 1
20060412_59242_0200_PP 1
20060412_60454_0200_PP 1
20060412_60545_0200_PP 1
20060412_60825_0200_PP 1
20060412_60845_0200_PP 1
20060412_60895_0200_PP 1
20060412_60978_0200_PP 1
20060412_61000_0200_PP 1
20060412_61064_0200_PP 1
20060412_61081_0200_PP 1
20060412_61151_0200_PP 1
20060412_61222_0200_PP 1
20060412_61501_0200_PP 1
20060412_61790_0200_PP 1
20060412_61808_0200_PP 1
20060522_45212_0100_PP 1
20060522_45248_0100_PP 1
20060522_45455_0100_PP 1
20060522_46266_0100_PP 1
20060523_43038_0100_PP 1
20060523_43267_0100_PP 1
20060523_45216_0100_PP 1
20060523_45235_0100_PP 1
20060523_45369_0100_PP 1
20060523_45389_0100_PP 1
20060523_45662_0100_PP 1
20060523_45697_0100_PP 1
20060523_45787_0100_PP 1
20060523_45812_0100_PP 1
20060523_48028_0100_PP 1
20060523_48102_0100_PP 1
20060523_48572_0100_PP 1
20060523_48787_0100_PP 1
20060523_48990_0100_PP 1
20060523_49010_0100_PP 1
20060523_49269_0100_PP 1
20060523_49288_0100_PP 1
20060523_50135_0100_PP 1
20060523_50392_0100_PP 1
20060523_50730_0100_PP 1
20060529_56834_0100_PP 1
20060529_56853_0100_PP 1
20060529_57156_0100_PP 1
20060529_57174_0100_PP 1
20060530_53233_0100_PP 1
20060530_53522_0100_PP 1
20060530_53540_0100_PP 1
20060530_54011_0100_PP 1
20060530_54030_0100_PP 1
20060530_54223_0100_PP 1
